{7267,0,3,10,{1410,1775,620,1855,343,961,1342,1382,1541,1348}},
{7268,9,8,10,{1285,537,1001,1663,425,416,339,1505,810,1294}},
{7269,9,9,5,{625,1029,640,1945,1328,609,1767,1495,575,323}},
{7270,4,10,10,{862,870,1983,813,938,858,440,926,730,889}},
{7271,2,5,10,{891,1746,1328,247,533,367,1150,249,1056,186}},
{7272,5,2,7,{1511,1889,1661,66,761,1993,914,1996,1840,591}},
{7273,10,0,7,{307,1532,206,1716,1448,1938,376,1273,1999,1912}},
{7274,6,9,6,{464,315,293,1890,300,537,326,1208,737,898}},
{7275,3,2,2,{139,107,1429,603,655,750,952,1931,563,1267}},
{7276,2,2,2,{1305,731,309,1838,490,1847,1480,1314,1338,1054}},
{7277,6,7,0,{948,1423,1596,399,1715,860,1664,1275,711,223}},
{7278,5,1,0,{1465,66,1794,165,899,1071,1662,933,315,398}},
{7279,9,6,4,{216,624,1279,788,596,576,541,554,1566,1003}},
{7280,5,8,3,{1805,565,641,1424,820,1506,187,1519,185,953}},
{7281,7,4,5,{13,827,109,376,843,1305,1367,1340,790,1748}},
{7282,3,1,1,{246,1140,1040,1674,1726,1902,1292,376,1030,1440}},
{7283,3,6,8,{1247,805,605,1166,686,901,1684,295,1040,1236}},
{7284,2,10,6,{20,789,1289,1013,618,257,984,1303,161,1434}},
{7285,9,6,4,{1864,437,1333,1806,503,1565,578,1182,1942,865}},
{7286,4,9,5,{1229,1394,261,1422,1509,555,1809,1207,1538,1594}},
{7287,3,4,10,{540,1309,1172,132,1375,1949,874,623,662,39}},
{7288,2,2,7,{1790,1028,1118,719,1662,26,406,284,505,657}},
{7289,0,0,9,{312,368,1168,1451,540,1699,588,518,440,723}},
{7290,10,8,6,{641,837,128,591,617,1976,1967,1785,317,1030}},
{7291,9,1,8,{276,821,1764,813,1666,1102,1634,1137,1220,827}},
{7292,10,0,1,{101,37,1034,238,600,767,959,704,1935,530}},
{7293,8,9,1,{714,1836,1343,135,585,378,1984,24,393,67}},
{7294,8,10,2,{1986,1232,1064,415,1181,813,64,232,1422,632}},
{7295,4,2,1,{29,373,1684,858,1744,1588,1553,1264,1515,733}},
{7296,6,6,6,{46,497,1312,1278,486,1086,1932,1169,818,1404}},
{7297,4,8,7,{101,892,1755,1457,1767,1581,1842,1080,827,1209}},
{7298,6,9,8,{298,1687,369,776,274,1611,788,374,1969,973}},
{7299,9,8,0,{1293,1152,1125,107,164,622,1173,778,646,1833}},
{7300,5,6,10,{469,1690,735,1404,1022,1387,479,1859,962,274}},
{7301,10,10,8,{1934,895,865,1933,1945,750,1941,492,820,1684}},
{7302,2,0,10,{1585,471,121,951,304,1662,1256,361,210,188}},
{7303,7,7,6,{89,1674,1381,396,1496,1520,619,433,783,236}},
{7304,9,4,2,{1276,1773,446,874,738,855,1241,310,1591,1996}},
{7305,4,1,10,{916,1055,1445,1152,1825,1175,1269,1897,1478,1494}},
{7306,10,0,0,{1327,337,676,1846,42,433,1105,567,301,1530}},
{7307,9,4,6,{1058,1647,1206,48,693,70,1214,1445,1762,1458}},
{7308,3,4,7,{986,1451,653,1873,1085,885,631,1516,573,1933}},
{7309,8,3,0,{1132,1366,308,834,690,333,881,1705,11,923}},
{7310,9,9,0,{239,1596,1855,1168,1360,375,1326,1057,313,590}},
{7311,0,10,5,{1825,1864,518,699,493,71,1699,1105,1885,494}},
{7312,5,4,1,{691,53,1333,798,932,1923,368,158,792,1640}},
{7313,9,5,10,{1530,936,312,264,872,1487,1085,662,1368,290}},
{7314,10,2,6,{1379,795,322,1215,555,1140,1660,1380,192,1851}},
{7315,7,8,3,{494,656,1321,1457,1647,1190,1325,193,1845,1599}},
{7316,7,1,7,{1354,348,664,1364,592,1759,1930,818,1735,1584}},
{7317,0,10,3,{1582,53,694,886,976,362,718,534,691,804}},
{7318,10,10,1,{1709,1405,176,943,750,1854,136,1113,608,455}},
{7319,3,7,0,{101,1551,1617,1173,1207,1138,667,19,927,888}},
{7320,7,6,3,{1599,383,1162,58,1705,1473,1317,1412,1279,0}},
{7321,4,0,8,{682,516,426,537,151,1340,61,1749,1651,1526}},
{7322,3,10,4,{345,94,614,216,967,1270,735,1947,1195,1813}},
{7323,3,1,4,{380,1475,119,326,638,1718,198,816,1295,381}},
{7324,9,3,3,{1495,753,1864,657,1540,472,1962,625,1497,596}},
{7325,4,3,1,{1007,959,1061,1311,70,1452,1772,1601,647,1605}},
{7326,7,0,4,{1917,947,888,1436,1033,262,1073,760,1408,1142}},
{7327,2,8,8,{219,1696,307,743,1817,1393,1162,609,976,1724}},
{7328,6,3,8,{1840,362,1609,1912,150,491,582,1902,478,183}},
{7329,3,5,5,{707,1956,921,836,1011,924,890,481,1142,1661}},
{7330,6,2,6,{1055,457,1291,422,1684,903,20,321,1976,315}},
{7331,5,9,1,{935,132,1559,67,1252,441,319,1342,1678,948}},
{7332,3,0,6,{398,1861,1447,412,752,584,1051,1762,1702,726}},
{7333,10,1,10,{1586,1488,1396,1885,226,928,1527,1597,189,145}},
{7334,1,6,4,{449,792,37,1557,112,1638,1891,406,1203,1176}},
{7335,10,8,2,{1106,1161,1000,1674,740,200,718,1998,1082,1822}},
{7336,3,4,1,{1400,1047,769,552,1200,677,649,1332,1348,1788}},
{7337,3,2,1,{1321,635,1460,1219,1050,1467,1728,1141,1898,413}},
{7338,3,9,9,{731,687,1044,1568,1901,1306,893,1229,582,632}},
{7339,10,0,10,{1103,769,137,1,455,1096,1249,671,1022,1157}},
{7340,5,2,9,{1597,299,209,1509,859,1254,783,415,558,1512}},
{7341,1,3,3,{1425,695,1416,1300,524,1587,1291,1758,1814,1560}},
{7342,2,7,0,{1992,1948,867,189,105,1506,989,1735,29,188}},
{7343,9,4,0,{244,1100,596,417,71,1962,1154,514,1629,1444}},
{7344,1,10,2,{1873,1918,23,1467,1100,1854,1215,1537,861,939}},
{7345,2,1,10,{1036,1567,1523,774,315,1032,1826,255,210,520}},
{7346,6,2,10,{1741,411,232,1148,1671,36,579,1236,703,1278}},
{7347,5,10,5,{1073,1255,373,468,1894,1450,1169,569,124,1309}},
{7348,2,2,0,{1769,1226,694,1795,832,1030,419,108,1049,153}},
{7349,3,0,5,{1889,514,631,1146,901,1502,1545,863,1087,450}},
{7350,1,0,5,{568,1626,1336,1723,571,496,935,860,1487,353}},
{7351,5,1,4,{1714,590,1167,326,1133,129,51,1529,1184,1735}},
{7352,2,4,3,{75,806,795,1602,1266,1249,1049,1002,756,1938}},
{7353,3,10,3,{1230,1543,1460,1245,984,103,41,819,10,1133}},
{7354,9,1,4,{715,983,1566,1116,1457,77,800,61,954,1628}},
{7355,10,8,9,{276,170,1953,1768,949,838,239,1,1145,612}},
{7356,10,4,2,{246,1159,990,1379,1766,1143,563,710,1213,1691}},
{7357,5,5,2,{464,766,200,1041,454,1177,1145,66,1211,684}},
{7358,1,10,7,{65,1212,54,942,12,1420,305,697,1888,1075}},
{7359,9,7,9,{1839,61,1138,307,1038,84,1462,1661,1414,1834}},
{7360,8,10,3,{1741,1158,915,408,1626,1012,1881,819,137,678}},
{7361,3,4,5,{398,968,1694,1048,727,1315,520,1931,813,1034}},
{7362,7,1,4,{1253,72,308,205,1519,1427,423,130,349,1784}},
{7363,6,0,9,{1608,1357,1679,1362,1482,1379,1137,1659,247,638}},
{7364,7,2,9,{1559,1276,1935,1879,635,862,1230,538,1352,65}},
{7365,4,8,8,{575,66,499,1745,328,290,116,1386,1204,1338}},
{7366,1,0,4,{1202,1717,1237,237,1377,1003,1218,1115,1913,1442}},
{7367,4,10,8,{96,795,1392,445,1791,1154,241,1919,1840,1000}},
{7368,1,7,3,{798,447,1570,558,1237,506,1699,1310,1313,1210}},
{7369,6,3,1,{1505,1655,11,254,1249,1825,521,650,1967,776}},
{7370,4,9,0,{680,1546,115,424,551,60,1424,1660,1599,1629}},
{7371,5,4,7,{1047,338,173,356,1152,402,757,1717,127,691}},
{7372,9,4,2,{1658,1760,1427,114,1012,1578,2,1221,277,1419}},
{7373,7,9,3,{1413,902,801,805,852,1181,994,1433,618,254}},
{7374,0,10,0,{1027,1738,1743,958,268,1913,791,1549,913,599}},
{7375,2,2,0,{1721,166,1786,1199,69,1376,314,158,104,344}},
{7376,7,2,5,{686,1826,874,1463,1483,196,687,1123,1282,945}},
{7377,0,9,9,{1445,893,179,1382,1466,1383,413,1406,1640,1173}},
{7378,9,6,5,{255,1414,1293,252,1295,114,20,852,1195,472}},
{7379,7,3,8,{863,1042,1776,1684,827,102,66,171,1966,1860}},
{7380,4,0,7,{392,1680,1049,977,518,105,1025,1378,1526,1269}},
{7381,9,0,3,{1211,1218,398,1224,371,1091,1664,741,25,1773}},
{7382,4,1,10,{1922,1028,678,1570,246,9,1635,1029,779,1034}},
{7383,4,8,9,{1767,981,44,1278,1000,1293,1239,1279,1183,288}},
{7384,0,7,4,{912,1844,316,51,1808,697,660,41,223,649}},
{7385,7,0,9,{448,1402,596,1838,5,1261,682,1580,1579,1361}},
{7386,10,8,2,{1006,1131,1032,1352,980,1908,262,1121,1629,697}},
{7387,3,8,5,{1592,1023,150,1754,140,153,1877,1433,387,531}},
{7388,7,0,6,{1752,55,253,1008,603,1297,1257,1175,816,1951}},
{7389,5,8,3,{240,229,155,1679,1750,1499,1770,1956,1084,1408}},
{7390,9,6,9,{339,1994,788,627,1270,858,533,733,485,505}},
{7391,2,6,6,{1655,1678,1662,1080,763,720,1844,1338,1990,921}},
{7392,9,0,2,{1908,316,1260,1361,151,1694,368,1336,944,1451}},
{7393,1,6,8,{1483,1775,1550,860,1257,1952,167,1974,987,7}},
{7394,3,8,0,{838,1811,1483,48,1722,743,829,832,774,190}},
{7395,10,10,7,{728,1175,1519,55,461,1678,1173,125,1409,28}},
{7396,3,2,7,{1273,1780,1437,199,322,651,1776,1282,1384,791}},
{7397,9,1,0,{1007,486,1148,1280,1986,1957,1660,702,292,159}},
{7398,6,3,2,{861,1653,1577,1309,844,398,1242,1978,1926,716}},
{7399,8,7,3,{1810,566,459,568,1826,770,1932,981,1739,1700}},
{7400,9,0,7,{762,1252,1364,1040,1909,1487,1666,1883,26,575}},
{7401,5,3,0,{1515,1729,74,641,978,1018,577,1406,1070,1894}},
{7402,7,8,4,{1166,528,338,1694,1047,785,1542,969,97,67}},
{7403,5,3,2,{935,1712,428,998,487,664,1399,1264,1328,504}},
{7404,8,3,6,{837,184,949,317,1885,237,1427,1591,944,1272}},
{7405,9,6,7,{891,827,885,1946,1019,390,1374,1163,1073,1627}},
{7406,0,4,3,{932,1675,201,16,904,113,1963,1666,1296,375}},
{7407,0,5,8,{1137,225,1080,756,1676,391,1423,710,251,389}},
{7408,9,7,5,{818,1750,1096,1394,720,1515,621,85,1615,749}},
{7409,9,9,3,{882,192,1609,261,83,1434,948,1496,1962,1094}},
{7410,6,1,8,{1783,722,671,148,392,1113,1672,945,521,911}},
{7411,6,9,4,{22,1809,787,352,879,1054,1671,273,320,208}},
{7412,0,1,0,{821,252,1218,432,11,1992,1234,231,1738,1657}},
{7413,1,10,7,{770,1322,1136,384,772,1306,722,1791,1470,1139}},
{7414,0,8,8,{25,353,847,1935,1862,1804,1812,490,794,1166}},
{7415,3,7,7,{1216,762,333,1736,1014,149,432,1976,1070,863}},
{7416,2,1,1,{211,1618,426,1481,991,1556,430,20,775,1756}},
{7417,4,8,3,{724,116,576,1695,295,1172,1807,1307,108,1276}},
{7418,5,10,5,{390,1536,1391,1264,1974,701,1728,806,1500,1286}},
{7419,4,6,9,{1470,889,1970,210,106,175,1044,858,824,476}},
{7420,6,8,5,{1376,1686,1670,1238,1187,638,1447,1020,1163,842}},
{7421,4,7,0,{1312,1688,589,309,924,1413,1506,140,1818,258}},
{7422,3,6,2,{907,651,393,1909,288,1715,879,786,25,137}},
{7423,10,1,6,{863,1079,820,1344,937,716,143,9,1510,37}},
{7424,4,0,1,{1945,1350,799,181,674,1069,1987,127,675,1133}},
{7425,0,2,3,{1754,1286,649,696,1280,335,66,1510,1336,1691}},
{7426,9,6,0,{72,807,1732,781,462,838,1722,940,1946,1161}},
{7427,9,3,0,{1156,872,481,475,1908,28,65,1291,851,225}},
{7428,5,3,10,{1307,1065,1485,1180,222,1182,1731,1936,1328,136}},
{7429,7,6,0,{1370,392,420,205,572,246,1688,1832,1566,701}},
{7430,9,6,2,{1890,1943,722,387,1891,924,1773,786,1305,808}},
{7431,2,6,5,{1396,664,826,649,1211,539,1002,966,541,1388}},
{7432,6,4,5,{88,1481,1351,1962,1762,1267,55,711,926,1187}},
{7433,4,3,5,{426,1744,1061,93,1475,1586,36,279,1232,1673}},
{7434,3,3,7,{914,342,1209,1277,1274,1853,566,1797,549,626}},
{7435,8,2,10,{1875,1322,803,1160,514,1409,1844,1088,1200,1216}},
{7436,1,0,5,{59,1145,1718,126,518,1352,122,700,1656,1961}},
{7437,0,0,7,{932,817,56,1098,1418,720,1144,97,1,1352}},
{7438,10,5,6,{590,672,1687,916,955,1132,1403,1578,863,1495}},
{7439,8,4,7,{1487,838,1797,669,1968,78,329,1312,221,269}},
{7440,9,10,4,{866,462,1398,1196,568,645,1521,259,211,177}},
{7441,7,0,8,{1512,265,1756,82,254,1717,1919,1103,1082,575}},
{7442,8,4,6,{1219,684,1309,35,1066,267,679,803,1673,725}},
{7443,3,7,6,{599,1664,208,1567,898,661,242,1581,832,553}},
{7444,1,5,9,{478,1831,1443,475,1003,441,1538,1507,1069,1092}},
{7445,3,0,7,{1086,721,435,88,299,223,543,1113,934,389}},
{7446,4,9,4,{1545,958,987,1908,1814,688,124,599,1317,1040}},
{7447,10,4,3,{1936,1076,1100,45,196,839,191,1454,834,1093}},
{7448,3,4,7,{783,806,1707,1918,608,961,1717,918,977,459}},
{7449,3,10,8,{21,868,1639,1868,485,1301,1630,1864,1678,643}},
{7450,0,9,10,{1824,1784,1042,1752,992,443,358,1832,1770,18}},
{7451,3,2,10,{42,1157,1421,1393,166,1209,757,1107,495,389}},
{7452,4,4,9,{293,992,1595,574,379,1690,1662,869,1666,1017}},
{7453,2,4,3,{529,337,1294,1486,1715,857,318,1002,356,1479}},
{7454,6,4,9,{16,784,1202,714,633,1559,255,772,337,1825}},
{7455,6,5,1,{498,572,399,1982,1950,1560,241,1773,1440,1962}},
{7456,4,6,10,{1317,1252,488,1379,1002,1495,1562,1048,577,281}},
{7457,4,7,8,{1469,322,105,272,579,842,649,1923,1925,1254}},
{7458,1,6,3,{1191,1860,1730,1211,1154,1854,1680,465,1666,1291}},
{7459,10,10,2,{1774,550,1395,1521,217,1439,684,1369,1480,1707}},
{7460,6,5,9,{498,1122,1563,483,1411,877,551,277,1729,1073}},
{7461,3,2,1,{942,1718,185,805,226,718,258,276,982,196}},
{7462,0,0,3,{792,1188,203,110,306,849,795,1351,1851,99}},
{7463,6,2,4,{664,1228,193,774,1330,1916,474,456,1019,445}},
{7464,10,1,10,{862,1078,1532,46,1610,1578,692,581,1472,161}},
{7465,10,4,6,{1218,801,1646,1048,1382,94,224,1170,1526,1407}},
{7466,9,3,7,{1179,97,88,1577,1924,232,1578,638,182,71}},
{7467,1,3,10,{314,1960,1188,162,935,1793,883,901,510,603}},
{7468,9,7,4,{570,548,1517,164,1081,1189,178,554,1806,426}},
{7469,0,7,7,{439,129,170,1099,843,1977,188,278,1214,1937}},
{7470,1,5,7,{890,605,1084,163,1243,73,1451,58,1519,1551}},
{7471,4,7,10,{896,1524,255,1104,1588,1398,812,1542,1686,1446}},
{7472,0,9,1,{198,1946,808,1236,555,105,1301,859,737,1030}},
{7473,5,8,5,{1971,402,1128,410,764,253,436,1357,1524,661}},
{7474,8,2,7,{1818,1203,1268,733,1150,1439,322,950,1187,278}},
{7475,1,7,9,{1473,106,1062,1261,1100,263,328,1895,1765,1967}},
{7476,1,6,2,{1451,1834,893,486,1603,938,1462,660,171,1356}},
{7477,0,1,6,{1568,342,1263,904,593,259,1294,1516,1145,1931}},
{7478,7,5,9,{1301,1747,472,883,922,1937,1241,42,1567,661}},
{7479,6,9,4,{1120,289,966,1110,1180,1841,603,963,1264,807}},
{7480,4,1,9,{611,1168,1502,968,1858,1878,271,1182,519,215}},
{7481,7,3,7,{580,652,854,1546,661,613,717,84,1219,1148}},
{7482,6,8,0,{741,1708,148,482,1673,481,706,1542,1488,1659}},
{7483,8,0,0,{927,936,837,791,1503,1900,658,1082,1940,1039}},
{7484,10,10,8,{1576,172,514,13,942,1742,476,1893,813,1688}},
{7485,8,9,10,{1486,1608,490,1915,1923,461,931,144,956,1578}},
{7486,1,1,1,{911,216,669,1086,1607,781,461,1894,1824,1885}},
{7487,10,9,9,{1940,700,38,1190,56,788,793,1609,1419,671}},
{7488,4,5,7,{1873,991,228,1002,1289,1561,694,1117,806,1516}},
{7489,7,9,7,{1453,1853,226,40,453,248,1477,749,1398,1465}},
{7490,3,2,7,{1142,1838,301,756,89,995,1210,197,1091,1429}},
{7491,1,8,0,{973,1222,1412,412,1888,1089,72,1757,840,908}},
{7492,2,6,4,{1577,967,663,231,397,898,998,1075,1807,876}},
{7493,1,8,2,{788,1608,976,1863,1596,728,1947,360,938,1297}},
{7494,4,5,6,{476,227,494,1870,8,1132,240,1585,1872,1725}},
{7495,1,9,8,{338,555,324,111,250,866,443,1993,1338,1102}},
{7496,4,10,6,{9,1562,1557,1152,1142,1369,556,1919,1526,154}},
{7497,1,6,1,{1980,378,694,518,374,1487,1470,1329,1416,1843}},
{7498,1,3,7,{363,614,149,1832,489,487,1640,603,1193,1703}},
{7499,0,3,9,{1474,913,774,628,293,387,331,1062,147,1520}},
{7500,10,6,7,{936,957,194,1374,1906,846,1912,195,1587,115}},
{7501,6,1,9,{70,1696,407,1318,1456,92,518,547,333,1216}},
{7502,4,3,9,{331,412,473,1391,685,385,1911,1891,1772,928}},
{7503,10,5,10,{259,1494,913,557,86,1159,1589,869,268,7}},
{7504,6,10,6,{1676,15,1296,1786,1204,393,1280,1639,758,481}},
{7505,1,9,7,{904,517,1435,198,1982,1976,1100,549,1024,1076}},
{7506,6,10,7,{1267,475,1140,1123,1345,1869,154,654,1229,586}},
{7507,8,4,5,{666,682,852,1746,153,368,1803,1640,279,796}},
{7508,6,0,6,{1198,179,1400,590,877,1935,57,421,1067,239}},
{7509,8,9,0,{651,1942,1702,1287,141,1620,858,260,1728,216}},
{7510,10,9,6,{107,101,412,190,456,1859,187,900,1848,1121}},
{7511,9,7,10,{1225,195,865,1364,383,1155,174,1615,754,882}},
{7512,3,6,7,{802,1900,545,863,1875,1767,1823,1565,1991,1478}},
{7513,9,7,1,{740,917,1392,925,1246,302,52,1412,1358,1329}},
{7514,2,0,10,{1113,1680,50,56,1963,1756,681,164,481,1885}},
{7515,3,9,6,{248,935,315,529,245,1371,671,1044,384,728}},
{7516,9,2,2,{1163,201,451,1866,1854,1705,1742,1255,1060,124}},
{7517,0,10,0,{1587,791,217,986,576,1007,930,1585,492,1186}},
{7518,0,10,7,{768,281,392,60,1185,1499,1351,723,625,620}},
{7519,0,1,1,{291,1805,581,80,376,103,1822,668,1181,130}},
{7520,3,6,10,{846,1963,38,1330,201,209,526,1798,651,1894}},
{7521,8,0,4,{873,1432,593,1219,716,1512,597,1681,630,1791}},
{7522,10,0,6,{305,1872,1407,680,66,530,23,712,152,520}},
{7523,6,6,9,{168,1389,1090,1440,359,1574,1669,1117,527,984}},
{7524,10,6,2,{1947,887,1940,1334,427,241,1260,127,528,1576}},
{7525,0,4,5,{107,1170,425,994,230,1462,1319,37,237,1955}},
{7526,4,4,6,{890,1227,1950,302,284,811,532,1670,682,1431}},
{7527,9,5,10,{1212,1050,724,1174,1543,457,324,1738,1707,97}},
{7528,1,4,2,{504,1478,1791,1074,1025,715,1424,619,815,1526}},
{7529,8,8,6,{1998,179,1312,778,1300,1245,1777,808,1022,169}},
{7530,5,3,0,{1306,605,1383,63,1514,1718,413,557,105,1985}},
{7531,6,7,0,{1708,1844,1726,1675,774,999,1038,1373,1916,794}},
{7532,2,0,0,{1770,1345,1369,1120,1703,1808,815,659,132,818}},
{7533,6,3,1,{153,467,445,1495,1331,61,777,93,1010,1272}},
{7534,4,0,5,{640,924,204,1004,1340,1290,1265,1766,1532,46}},
{7535,6,1,7,{57,1775,1874,433,555,322,882,1218,105,33}},
{7536,4,9,4,{1278,1247,786,776,54,1834,813,1572,1900,1445}},
{7537,0,3,5,{804,1548,687,1462,1072,784,478,313,1064,1476}},
{7538,7,0,3,{1973,159,1980,98,250,1639,1226,193,1635,1286}},
{7539,3,10,7,{1441,580,1424,1807,1626,1103,26,1264,1994,1}},
{7540,9,2,3,{1974,974,706,375,866,108,472,1765,159,1338}},
{7541,7,7,2,{745,948,267,1289,1004,1285,512,1706,812,454}},
{7542,6,9,3,{1925,1046,631,755,777,1933,1707,573,1510,71}},
{7543,7,2,4,{1767,1580,1990,1530,641,182,686,4,453,483}},
{7544,10,3,2,{1389,967,1610,232,1797,1508,268,977,1452,1258}},
{7545,8,0,8,{259,1034,1352,819,1802,179,283,1789,305,1964}},
{7546,2,5,8,{1520,243,1497,310,1737,1605,1259,664,614,23}},
{7547,0,9,7,{183,1453,1603,1165,1815,636,458,460,1671,1334}},
{7548,6,0,8,{827,1447,1166,1538,113,1893,1503,841,847,1875}},
{7549,2,9,6,{349,1326,1958,892,166,544,990,7,39,957}},
{7550,9,7,3,{1571,1769,593,1056,310,1240,892,679,434,1660}},
{7551,3,8,9,{1117,1295,767,1085,604,1319,1901,1954,155,546}},
{7552,0,1,0,{1385,736,1571,625,1450,103,839,1294,1335,155}},
{7553,5,7,5,{1261,1404,1080,1581,1374,927,971,1697,50,376}},
{7554,2,8,8,{682,585,656,348,1903,377,1129,737,319,1837}},
{7555,2,3,9,{1659,1353,1685,706,235,1253,615,987,179,1033}},
{7556,9,2,4,{1677,1450,798,740,314,1732,438,1475,1529,198}},
{7557,2,0,8,{1539,1233,1596,524,1445,1696,1094,1363,381,1488}},
{7558,5,9,7,{1537,1461,1924,782,931,977,1298,1800,699,434}},
{7559,10,9,1,{594,857,277,1178,1131,312,1386,175,1471,1661}},
{7560,7,5,7,{1642,578,115,1967,311,0,1911,1734,1309,222}},
{7561,2,4,3,{1820,1592,749,1568,1973,11,115,1692,301,180}},
{7562,1,8,2,{350,1784,452,197,1883,578,1417,1710,298,27}},
{7563,0,3,9,{1759,489,1265,1564,854,1864,1834,929,470,747}},
{7564,6,3,8,{221,726,273,1959,1878,939,490,1070,557,1285}},
{7565,10,1,10,{1349,890,1974,1330,457,1390,334,13,1580,1193}},
{7566,1,6,10,{444,1403,1261,1583,47,1236,720,863,646,1986}},
{7567,9,9,10,{1602,1330,7,1483,1971,1350,265,93,1583,1808}},
{7568,6,6,7,{13,215,582,1157,405,243,580,886,817,291}},
{7569,4,4,7,{1463,583,633,715,1911,1759,226,1798,1434,300}},
{7570,10,7,10,{933,116,615,849,183,1951,982,1521,1881,1707}},
{7571,0,1,2,{1511,1545,40,906,929,1923,1897,1507,1013,1219}},
{7572,7,1,9,{1528,965,713,1937,1499,1687,822,1373,1652,1033}},
{7573,10,3,8,{1477,857,412,1005,1228,1660,1626,159,1873,1495}},
{7574,4,8,5,{1111,1661,878,990,1966,1277,1856,713,743,147}},
{7575,9,9,6,{888,1556,1540,1244,1519,1643,1308,345,344,356}},
{7576,0,0,0,{1794,987,399,1913,877,880,1453,783,1047,949}},
{7577,7,7,1,{1369,1738,337,1393,1179,1541,1184,1056,372,822}},
{7578,8,4,6,{701,717,941,1598,1993,1346,1107,364,879,1428}},
{7579,7,9,7,{986,74,376,853,154,412,1037,1777,754,149}},
{7580,5,8,5,{603,1716,1897,218,1720,1920,97,1115,768,350}},
{7581,8,8,1,{655,41,1786,1165,710,503,1275,819,137,1967}},
{7582,10,4,5,{1529,830,189,1666,1751,1045,393,1282,1268,984}},
{7583,1,8,3,{701,1497,1977,961,1798,1070,36,1205,539,1354}},
{7584,2,9,4,{744,962,286,1026,390,421,1661,1507,1660,367}},
{7585,3,2,1,{727,953,1548,1977,574,1987,490,1609,220,632}},
{7586,7,4,8,{1835,1262,450,1834,179,1657,695,1250,676,684}},
{7587,0,1,7,{1208,287,214,1663,1771,201,107,1747,1462,315}},
{7588,0,2,6,{1440,1613,1586,82,1501,1450,1612,1692,1625,1824}},
{7589,2,8,6,{1044,1462,570,1778,1805,1596,940,170,86,1707}},
{7590,6,6,5,{1560,305,1119,1453,1245,1903,662,959,292,1262}},
{7591,5,0,6,{1347,1826,1870,30,717,1465,1259,680,695,1974}},
{7592,6,8,4,{1447,533,783,796,1942,1000,660,1973,1660,760}},
{7593,3,0,6,{161,832,1861,1381,603,1334,1074,948,517,783}},
{7594,5,0,3,{616,495,1363,166,917,1602,936,20,1009,29}},
{7595,6,10,10,{1224,1734,183,117,532,934,1360,1993,1910,1323}},
{7596,7,2,9,{1949,1527,1026,35,142,814,364,440,1073,1057}},
{7597,6,3,9,{451,786,1483,1998,1449,321,463,470,323,190}},
{7598,4,7,6,{1874,1239,384,1091,93,262,35,382,773,225}},
{7599,7,4,6,{567,1264,1145,984,465,1372,766,1147,1687,888}},
{7600,7,3,5,{1445,883,1503,400,910,546,1980,1732,1193,1210}},
{7601,9,5,5,{1983,1107,539,566,708,1588,1415,3,330,1244}},
{7602,1,3,0,{704,265,1180,874,1823,1594,1886,1177,1582,1639}},
{7603,7,9,1,{1108,967,932,884,1975,841,1401,1375,553,131}},
{7604,2,4,9,{1000,1710,430,636,535,1780,189,694,1117,1740}},
{7605,0,6,4,{1536,1514,1483,651,496,1657,936,897,174,1142}},
{7606,1,10,2,{707,1421,1950,1053,1452,761,83,1531,1445,20}},
{7607,9,6,7,{1531,886,169,1152,53,1183,99,712,43,811}},
{7608,5,10,5,{1033,527,1047,945,686,866,1442,468,564,1626}},
{7609,0,1,3,{331,201,1358,1665,760,361,811,1508,1252,1735}},
{7610,8,10,1,{443,1862,1969,284,1317,1082,1028,23,1117,1071}},
{7611,8,5,5,{704,1649,673,853,1718,1193,1153,1963,1117,618}},
{7612,1,6,1,{1831,267,1254,1648,1611,1478,31,57,640,228}},
{7613,10,5,5,{1569,1495,299,1943,1597,1581,1714,132,866,1273}},
{7614,10,10,0,{627,47,1445,1035,546,1375,1078,792,773,816}},
{7615,2,5,3,{159,580,1188,1422,1545,1144,1970,1388,86,1649}},
{7616,1,4,7,{920,384,12,479,1424,469,15,936,881,1322}},
{7617,9,1,4,{688,375,1210,131,1545,1424,745,1354,885,475}},
{7618,8,7,4,{842,447,971,754,545,1011,1385,270,474,683}},
{7619,4,1,10,{828,1592,797,1258,415,1832,1046,1646,236,1593}},
{7620,4,7,5,{640,694,656,1504,685,745,273,1457,225,1673}},
{7621,2,10,9,{1910,272,1982,811,904,788,540,417,1775,1134}},
{7622,10,5,9,{1380,375,1193,1219,297,1159,975,680,1532,766}},
{7623,9,5,5,{920,299,1229,167,801,1829,790,497,1650,803}},
{7624,1,10,1,{329,799,1166,287,1112,825,1410,550,286,439}},
{7625,8,1,10,{256,448,1809,1838,10,718,612,298,1410,446}},
{7626,3,6,1,{1165,886,1977,1073,259,538,1392,1933,326,570}},
{7627,6,3,7,{1607,299,46,257,1850,589,1203,58,1027,111}},
{7628,3,2,1,{369,1667,1746,1240,1844,1147,906,1296,577,1302}},
{7629,1,3,5,{673,1286,1172,560,1102,1999,1815,386,1865,847}},
{7630,6,0,8,{902,1591,600,885,1874,182,465,1491,1475,1267}},
{7631,4,0,3,{397,688,176,1797,1690,126,1191,83,588,858}},
{7632,3,6,4,{791,195,530,1444,1578,1389,1641,1760,852,1316}},
{7633,10,2,2,{980,1503,1093,911,194,1517,892,1482,1370,54}},
{7634,7,7,6,{968,390,1161,976,1925,1374,881,1324,1495,341}},
